@relation OpenOffice_features

@attribute num_verbs numeric
@attribute num_pos_verbs numeric
@attribute pos_verbs_score real
@attribute num_neg_verbs numeric
@attribute neg_verbs_score real
@attribute contain_modal numeric
@attribute modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score real
@attribute num_neg_nouns numeric
@attribute neg_nouns_score real
@attribute num_pos_adj numeric
@attribute pos_score real
@attribute num_neg_adj numeric
@attribute neg_score real
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_code_lines numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_SAD numeric
@attribute num_SMILEY numeric
@attribute num_http numeric
@attribute num_ftp numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_responsive_expressions numeric
@attribute overall_sentiment real
@attribute @@class@@ {ENHANCEMENT,DEFECT,FEATURE}


@data
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,2,1,0.018936737270304392,1,-0.01379746986656473,2,0.5844985867046196,0,0.0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,10,8,2,0.6505102040816326,0,0.0,0,0.0,0,0.0,2,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,5,1,0.166923832234535,1,-0.1,1,0.27272727272727276,0,0.0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
24,0,0.0,0,0.0,2,-1,27,3,0.1836776168264352,9,-1.848905193714363,5,1.7940782374279765,4,-0.5845454545454545,1,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,9,0,0.0,0,0.0,0,0.0,0,0.0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,5,2,0.2828515111695138,1,-0.0019555757613166844,1,0.024298577740003647,2,-0.027727272727272732,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
8,0,0.0,0,0.0,2,-1,7,3,0.04417382292563062,0,0.0,1,0.20454545454545456,1,-0.125,2,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,10,0,0.0,2,-0.027754318232088643,1,0.25,0,0.0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,2,0.3986481453895427,0,0.0,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,FEATURE
1,0,0.0,0,0.0,2,-1,1,0,0.0,1,-0.1,0,0.0,0,0.0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,8,0,0.0,3,-0.012084258495018659,5,0.6254820374692267,3,-0.19916058394160585,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,1,0.23,0,0.0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,1,8,5,1,0.018936737270304392,0,0.0,0,0.0,1,-0.1,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,8,3,1,0.00402808616500622,0,0.0,0,0.0,0,0.0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,10,5,1,0.003930652281471179,0,0.0,3,0.952043795620438,0,0.0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,1,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,1,8,3,0,0.0,1,-0.06818181818181819,1,0.37995313215916504,0,0.0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,9,1,0,0.0,0,0.0,2,0.21897810218978103,0,0.0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,2,0.4163924095996942,0,0.0,0,0.0,0,0.0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,0,1,0.017006802721088437,0,0.0,0,0.0,0,0.0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,0,5,0,0.0,1,-0.014892685063512927,0,0.0,0,0.0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
22,0,0.0,0,0.0,2,-1,35,1,0.03028044980354966,3,-0.09354847635603726,4,0.7914792549019867,2,-0.7039133786917333,9,792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,17,1,0.041666666666666664,0,0.0,0,0.0,1,-0.5,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
3,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,1,0.0364963503649635,0,0.0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,6,0,0.0,1,-0.125,0,0.0,0,0.0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,3,0,0.0,1,-0.3863636363636364,0,0.0,0,0.0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,10,5,0,0.0,0,0.0,2,0.848941605839416,0,0.0,1,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,2,1,0.03028044980354966,0,0.0,1,0.12000000000000002,0,0.0,1,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
7,0,0.0,0,0.0,2,-1,9,0,0.0,0,0.0,0,0.0,0,0.0,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,0,1,0,0.0,0,0.0,0,0.0,0,0.0,1,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,3,1,0.017006802721088437,2,-0.046944858420268264,0,0.0,2,-0.202157640367768,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,8,9,1,0.032007858013819265,0,0.0,0,0.0,1,-0.18000000000000002,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,1,8,10,3,0.25721632382216325,3,-0.91,0,0.0,0,0.0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
11,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.03826530612244898,2,0.3646378481335725,1,-0.1,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
7,0,0.0,0,0.0,2,-1,7,5,0.2139822958007894,1,-0.10948905109489052,3,0.7886434700732698,0,0.0,2,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,0,2,1,0.005000000000000003,0,0.0,0,0.0,0,0.0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,2,-1,3,1,0.125,2,-0.060354611930453536,0,0.0,0,0.0,3,426,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,2,1,0.20255474452554748,1,-0.03328741965105602,0,0.0,0,0.0,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,2,2,0.1858605695048394,1,-0.125,0,0.0,2,-0.4794903581267218,0,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,ENHANCEMENT
7,0,0.0,0,0.0,2,-1,4,1,0.024817169332535867,0,0.0,1,0.11861313868613141,0,0.0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,10,3,2,0.1403917225286426,1,-0.11826402742769769,1,0.1934306569343066,0,0.0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,10,2,1,0.00402808616500622,0,0.0,1,0.13475052603434046,1,-0.03438458169075778,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,10,1,2,0.037873474540608784,0,0.0,1,0.708941605839416,0,0.0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,10,7,2,0.04839388413522234,1,-0.02410468319559229,0,0.0,0,0.0,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,3,2,0.07688611654702905,0,0.0,3,0.6714898081892862,0,0.0,1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,2,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,3,1,0.04744190372118436,0,0.0,1,0.25,1,-0.02,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,FEATURE
4,0,0.0,0,0.0,1,8,5,0,0.0,0,0.0,0,0.0,0,0.0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,1,0.0780532598714417,1,-0.36000000000000004,3,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,2,1,0.375,0,0.0,0,0.0,0,0.0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,4,1,0.00402808616500622,0,0.0,0,0.0,0,0.0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
11,0,0.0,0,0.0,1,5,6,4,0.2820523415977962,1,-0.16000000000000003,2,0.39799605781865965,0,0.0,1,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,1,0.25,1,-5.095221672271479E-4,1,0.25,0,0.0,1,316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,2,-1,2,1,5.332827975846266E-4,2,-0.6053417385534174,2,0.32180479942682083,1,-0.06000000000000001,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,2,1,0.038443058273514526,0,0.0,0,0.0,0,0.0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,2,-1,6,1,0.015306122448979593,0,0.0,0,0.0,1,-0.41042880368513746,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,2,-1,4,2,0.4431818181818182,1,-0.04730561097107907,0,0.0,0,0.0,1,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,3,6,1,0.04139240959969419,0,0.0,0,0.0,0,0.0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
3,0,0.0,0,0.0,1,10,3,0,0.0,2,-0.26243877672918414,0,0.0,0,0.0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,8,6,0,0.0,0,0.0,0,0.0,0,0.0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,3,2,0.30328746859817135,0,0.0,1,0.34090909090909094,0,0.0,1,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,8,4,2,0.1858605695048394,0,0.0,0,0.0,0,0.0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
11,0,0.0,0,0.0,1,5,9,1,0.00402808616500622,2,-0.5275974025974026,2,0.5766423357664233,0,0.0,3,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,10,3,2,0.5227272727272727,1,-0.09198423127463864,0,0.0,0,0.0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,1,8,3,0,0.0,1,-0.08418367346938777,1,0.23,0,0.0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,1,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,3,0,0.0,1,-0.014225714672808563,0,0.0,0,0.0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.027548209366391185,1,0.29014598540145986,0,0.0,1,980,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,1,6,0,0.0,1,-0.1,1,0.12741157076130974,0,0.0,0,330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,2,-1,5,2,0.06872350807706418,0,0.0,1,0.25,0,0.0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,4,0,0.0,1,-0.0019555757613166844,0,0.0,0,0.0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,2,0.37345888091044577,0,0.0,0,0.0,0,0.0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,2,0.16601717811250727,0,0.0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,9,0,0.0,0,0.0,2,0.30764764432647645,0,0.0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,10,10,2,0.13241660362820262,0,0.0,2,0.3147810218978102,0,0.0,3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,FEATURE
3,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,1,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,2,-1,4,1,0.034090909090909095,0,0.0,0,0.0,0,0.0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,ENHANCEMENT
5,0,0.0,0,0.0,1,5,4,5,0.8901132319522823,3,-0.17427871980602644,1,0.2718860653408242,0,0.0,6,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,9,5,2,0.37636363636363646,0,0.0,0,0.0,0,0.0,2,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,1,8,5,0,0.0,0,0.0,0,0.0,0,0.0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
6,0,0.0,0,0.0,2,-1,9,0,0.0,3,-0.22476629183037528,1,0.12741157076130974,0,0.0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,3,1,0.02,1,-0.03328741965105602,0,0.0,0,0.0,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
8,0,0.0,0,0.0,1,10,6,0,0.0,0,0.0,0,0.0,0,0.0,1,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,5,0,0.0,1,-0.1,0,0.0,0,0.0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,7,2,0.24104683195592289,0,0.0,0,0.0,0,0.0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,16,0,0.0,4,-0.31028890909465,1,0.051020408163265314,0,0.0,2,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,7,2,0.06872350807706418,0,0.0,0,0.0,0,0.0,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,4,2,0.26700680272108845,0,0.0,0,0.0,0,0.0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,1,0,6,0,0.0,0,0.0,0,0.0,0,0.0,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,ENHANCEMENT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,1,0.20454545454545456,0,0.0,1,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,1,5,3,2,0.19243403631616765,0,0.0,0,0.0,1,-0.36000000000000004,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
7,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.015000000000000003,0,0.0,0,0.0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,1,4,0,0.0,1,-0.027548209366391185,0,0.0,0,0.0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,ENHANCEMENT
6,0,0.0,0,0.0,1,10,2,0,0.0,0,0.0,2,0.5,0,0.0,1,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,9,2,0,0.0,0,0.0,0,0.0,1,-0.18181818181818182,1,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,ENHANCEMENT
0,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,1,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,8,0,0.0,1,-0.17045454545454547,0,0.0,0,0.0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,1,1,0.625,0,0.0,0,0.0,0,0.0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,4,1,0.25,1,-0.08418367346938777,0,0.0,1,-0.022727272727272728,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,6,2,0.06074345008678221,0,0.0,0,0.0,0,0.0,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,3,2,0.0475274931675444,0,0.0,0,0.0,0,0.0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,ENHANCEMENT
5,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,1,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,2,2,0.0713924095996942,0,0.0,0,0.0,1,-0.3333333333333333,3,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
17,0,0.0,0,0.0,2,-1,37,6,0.28776089273347344,2,-0.2727272727272727,4,1.018530792172502,1,-0.36000000000000004,2,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,FEATURE
5,0,0.0,0,0.0,1,0,13,0,0.0,0,0.0,0,0.0,0,0.0,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
7,0,0.0,0,0.0,1,9,9,1,0.02737226277372263,1,-0.02410468319559229,2,0.26,1,-0.3863636363636364,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
4,0,0.0,0,0.0,2,-1,11,0,0.0,1,-0.11826402742769769,1,0.6100000000000001,0,0.0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,2,-1,5,1,0.036453219245335955,0,0.0,1,0.20454545454545456,0,0.0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.0,ENHANCEMENT
